left,bottom,right,top,area,cctv_area,cctv_weakS,crimeS,xcoord,ycoord,x,y
952400,1942200,952500,1942300,100,89.5452,3.7324,12.02072052,952450,1942250,126.9622016,37.47825802
952400,1943400,952500,1943500,100,45.6141,19.4158,12.02072052,952450,1943450,126.9621241,37.48907397
952400,1948900,952500,1949000,100,64.2685,12.7561,2.44822108,952450,1948950,126.9617682,37.53864683
952400,1949900,952500,1950000,100,43.413,20.2016,2.44822108,952450,1949950,126.9617034,37.54766003
952400,1950000,952500,1950100,100,77.3434,8.0884,2.44822108,952450,1950050,126.9616969,37.54856135
952400,1950200,952500,1950300,100,94.7461,1.8756,7.9383531,952450,1950250,126.961684,37.55036399
952400,1948500,952500,1948600,100,7.3508,33.0758,2.44822108,952450,1948550,126.9617941,37.53504154
952400,1948600,952500,1948700,100,34.6138,23.3429,2.44822108,952450,1948650,126.9617876,37.53594287
952400,1948700,952500,1948800,100,78.6966,7.6053,2.44822108,952450,1948750,126.9617812,37.53684419
952400,1948800,952500,1948900,100,76.7903,8.2859,2.44822108,952450,1948850,126.9617747,37.53774551
952400,1948100,952500,1948200,100,2.8688,34.6758,2.44822108,952450,1948150,126.96182,37.53143626
952400,1948200,952500,1948300,100,38.0104,22.1303,2.44822108,952450,1948250,126.9618135,37.53233758
952400,1948300,952500,1948400,100,32.7117,24.0219,2.44822108,952450,1948350,126.9618071,37.5332389
952400,1948400,952500,1948500,100,77.8778,7.8976,2.44822108,952450,1948450,126.9618006,37.53414022
952200,1947400,952300,1947500,100,26.1402,26.3679,2.44822108,952250,1947450,126.959602,37.52511667
952200,1945100,952300,1945200,100,0.5816,35.4924,3.62810472,952250,1945150,126.9597515,37.50438621
952200,1947100,952300,1947200,100,13.9091,30.7345,2.44822108,952250,1947150,126.9596215,37.5224127
952200,1947200,952300,1947300,100,55.7142,15.81,2.44822108,952250,1947250,126.959615,37.52331402
952200,1947300,952300,1947400,100,86.9739,4.6503,2.44822108,952250,1947350,126.9596085,37.52421534
952200,1943100,952300,1943200,100,37.5143,22.3074,12.02072052,952250,1943150,126.9598813,37.48635966
952200,1943200,952300,1943300,100,72.4829,9.8236,12.02072052,952250,1943250,126.9598748,37.48726099
952200,1943300,952300,1943400,100,98.2472,0.6257,12.02072052,952250,1943350,126.9598683,37.48816232
952200,1943400,952300,1943500,100,84.5677,5.5093,12.02072052,952250,1943450,126.9598618,37.48906365
952200,1942700,952300,1942800,100,87.0272,4.6313,12.02072052,952250,1942750,126.9599073,37.48275435
952200,1942900,952300,1943000,100,34.7385,23.2984,12.02072052,952250,1942950,126.9598943,37.48455701
952200,1943000,952300,1943100,100,0.4731,35.5311,12.02072052,952250,1943050,126.9598878,37.48545834
952200,1950200,952300,1950300,100,25.4376,26.6188,7.9383531,952250,1950250,126.9594198,37.55035364
952200,1950300,952300,1950400,100,8.8879,32.527,7.9383531,952250,1950350,126.9594133,37.55125496
952200,1950400,952300,1950500,100,68.6036,11.2085,7.9383531,952250,1950450,126.9594068,37.55215628
952200,1951000,952300,1951100,100,31.933,24.2999,1.98046543,952250,1951050,126.9593678,37.55756419
952200,1949300,952300,1949400,100,21.533,28.0127,2.44822108,952250,1949350,126.9594784,37.54224177
952200,1949800,952300,1949900,100,58.7153,14.7386,7.9383531,952250,1949850,126.9594459,37.54674837
952200,1950000,952300,1950100,100,84.4967,5.5347,7.9383531,952250,1950050,126.9594329,37.54855101
952200,1950100,952300,1950200,100,98.4004,0.5711,7.9383531,952250,1950150,126.9594263,37.54945233
952200,1948700,952300,1948800,100,90.7697,3.2952,2.44822108,952250,1948750,126.9595175,37.53683385
952200,1948800,952300,1948900,100,100,0,2.44822108,952250,1948850,126.9595109,37.53773517
952200,1948900,952300,1949000,100,74.9085,8.9577,2.44822108,952250,1948950,126.9595044,37.53863649
952200,1949000,952300,1949100,100,0.1681,35.64,2.44822108,952250,1949050,126.9594979,37.53953781
952200,1948500,952300,1948600,100,47.149,18.8678,2.44822108,952250,1948550,126.9595305,37.53503121
952300,1942200,952400,1942300,100,27.1879,25.9939,12.02072052,952350,1942250,126.9610707,37.47825287
952300,1942300,952400,1942400,100,99.6693,0.1181,12.02072052,952350,1942350,126.9610642,37.4791542
952300,1943000,952400,1943100,100,13.7993,30.7736,12.02072052,952350,1943050,126.9610189,37.4854635
952200,1956500,952300,1956600,100,15.3358,30.2251,3.97292459,952250,1956550,126.9590092,37.60713645
952200,1956600,952300,1956700,100,2.3948,34.8451,3.97292459,952250,1956650,126.9590026,37.60803776
952200,1952300,952300,1952400,100,47.0192,18.9141,1.98046543,952250,1952350,126.9592831,37.56928131
952200,1956100,952300,1956200,100,44.9249,19.6618,3.97292459,952250,1956150,126.9590353,37.60353121
952200,1956200,952300,1956300,100,78.2875,7.7514,3.97292459,952250,1956250,126.9590287,37.60443252
952200,1951100,952300,1951200,100,64.454,12.6899,1.98046543,952250,1951150,126.9593612,37.55846551
952200,1951200,952300,1951300,100,38.402,21.9905,1.98046543,952250,1951250,126.9593547,37.55936683
952200,1951400,952300,1951500,100,19.2532,28.8266,1.98046543,952250,1951450,126.9593417,37.56116946
952200,1952200,952300,1952300,100,54.8807,16.1076,1.98046543,952250,1952250,126.9592896,37.56837999
952300,1947300,952400,1947400,100,58.9128,14.6681,2.44822108,952350,1947350,126.9607402,37.52422052
952300,1947400,952400,1947500,100,63.4863,13.0354,2.44822108,952350,1947450,126.9607337,37.52512184
952300,1945300,952400,1945400,100,72.6792,9.7535,3.62810472,952350,1945350,126.9608699,37.50619403
952300,1945400,952400,1945500,100,38.9538,21.7935,3.62810472,952350,1945450,126.9608634,37.50709535
952300,1947200,952400,1947300,100,39.4038,21.6328,2.44822108,952350,1947250,126.9607467,37.52331919
952300,1943100,952400,1943200,100,10.5584,31.9307,12.02072052,952350,1943150,126.9610124,37.48636483
952300,1943200,952400,1943300,100,8.8639,32.5356,12.02072052,952350,1943250,126.9610059,37.48726616
952300,1943300,952400,1943400,100,12.1509,31.3621,12.02072052,952350,1943350,126.9609994,37.48816749
952300,1943400,952400,1943500,100,34.2823,23.4612,12.02072052,952350,1943450,126.960993,37.48906882
952000,1951100,952100,1951200,100,76.6471,8.337,1.98046543,952050,1951150,126.9570969,37.55845512
952000,1956000,952100,1956100,100,10.6845,31.8856,3.97292459,952050,1956050,126.9567761,37.60261949
952000,1950300,952100,1950400,100,68.0918,11.3912,7.9383531,952050,1950350,126.9571492,37.55124458
952000,1950500,952100,1950600,100,54.769,16.1475,7.9383531,952050,1950550,126.9571361,37.55304721
952000,1950600,952100,1950700,100,25.1396,26.7252,7.9383531,952050,1950650,126.9571296,37.55394853
952000,1950700,952100,1950800,100,19.055,28.8974,7.9383531,952050,1950750,126.957123,37.55484985
952000,1949900,952100,1950000,100,75.4168,8.7762,7.9383531,952050,1949950,126.9571753,37.5476393
952000,1950000,952100,1950100,100,95.2659,1.6901,7.9383531,952050,1950050,126.9571688,37.54854062
952000,1950100,952100,1950200,100,2.9704,34.6396,7.9383531,952050,1950150,126.9571623,37.54944194
952000,1950200,952100,1950300,100,51.4886,17.3186,7.9383531,952050,1950250,126.9571557,37.55034326
952000,1949500,952100,1949600,100,81.5714,6.579,2.44822108,952050,1949550,126.9572015,37.54403403
952000,1949600,952100,1949700,100,48.0146,18.5588,7.9383531,952050,1949650,126.9571949,37.54493534
952000,1949700,952100,1949800,100,2.4692,34.8185,7.9383531,952050,1949750,126.9571884,37.54583666
952000,1949800,952100,1949900,100,11.7267,31.5136,7.9383531,952050,1949850,126.9571819,37.54673798
952100,1943000,952200,1943100,100,2.499,34.8079,12.02072052,952150,1943050,126.9587567,37.48545316
952100,1943100,952200,1943200,100,93.8121,2.2091,12.02072052,952150,1943150,126.9587502,37.48635449
952100,1943300,952200,1943400,100,100,0,12.02072052,952150,1943350,126.9587372,37.48815714
952100,1947200,952200,1947300,100,84.1155,5.6708,2.44822108,952150,1947250,126.9584834,37.52330884
952100,1942500,952200,1942600,100,85.8498,5.0516,12.02072052,952150,1942550,126.9587892,37.48094651
952100,1942700,952200,1942800,100,97.2733,0.9734,12.02072052,952150,1942750,126.9587762,37.48274917
952100,1942800,952200,1942900,100,42.1931,20.6371,12.02072052,952150,1942850,126.9587697,37.4836505
952100,1942900,952200,1943000,100,30.1137,24.9494,12.02072052,952150,1942950,126.9587632,37.48455183
952000,1956900,952100,1957000,100,6.8865,33.2415,3.97292459,952050,1956950,126.9567171,37.61073128
952000,1957000,952100,1957100,100,52.3,17.0289,3.97292459,952050,1957050,126.9567105,37.61163259
952000,1957100,952100,1957200,100,4.224,34.192,3.97292459,952050,1957150,126.956704,37.6125339
952000,1956400,952100,1956500,100,80.8253,6.8454,3.97292459,952050,1956450,126.9567499,37.60622473
952000,1956500,952100,1956600,100,31.7695,24.3583,3.97292459,952050,1956550,126.9567433,37.60712604
952000,1956600,952100,1956700,100,13.1418,31.0084,3.97292459,952050,1956650,126.9567368,37.60802735
952100,1948800,952200,1948900,100,92.4179,2.7068,2.44822108,952150,1948850,126.9583791,37.53772998
952100,1948900,952200,1949000,100,98.8473,0.4115,2.44822108,952150,1948950,126.9583726,37.5386313
952100,1949000,952200,1949100,100,22.1509,27.7921,2.44822108,952150,1949050,126.958366,37.53953262
952100,1949100,952200,1949200,100,32.9257,23.9455,2.44822108,952150,1949150,126.9583595,37.54043394
952100,1948400,952200,1948500,100,54.7353,16.1595,2.44822108,952150,1948450,126.9584052,37.5341247
952100,1948500,952200,1948600,100,3.7232,34.3708,2.44822108,952150,1948550,126.9583986,37.53502602
952100,1948600,952200,1948700,100,0.5224,35.5135,2.44822108,952150,1948650,126.9583921,37.53592734
952100,1948700,952200,1948800,100,90.7916,3.2874,2.44822108,952150,1948750,126.9583856,37.53682866
952100,1947300,952200,1947400,100,27.6061,25.8446,2.44822108,952150,1947350,126.9584768,37.52421016
952100,1947400,952200,1947500,100,6.1849,33.492,2.44822108,952150,1947450,126.9584703,37.52511148
952100,1956200,952200,1956300,100,3.2481,34.5404,3.97292459,952150,1956250,126.9578959,37.60442732
952100,1957100,952200,1957200,100,1.1773,35.2797,3.97292459,952150,1957150,126.957837,37.61253911
952100,1951300,952200,1951400,100,22.5451,27.6514,1.98046543,952150,1951350,126.958216,37.56026295
952100,1951400,952200,1951500,100,2.0167,34.98,1.98046543,952150,1951450,126.9582095,37.56116427
952100,1951500,952200,1951600,100,64.9949,12.4968,1.98046543,952150,1951550,126.958203,37.56206559
952100,1956000,952200,1956100,100,1.0465,35.3264,3.97292459,952150,1956050,126.9579089,37.6026247
952100,1950300,952200,1950400,100,35.8346,22.907,7.9383531,952150,1950350,126.9582813,37.55124978
952100,1950800,952200,1950900,100,17.7269,29.3715,7.9383531,952150,1950850,126.9582486,37.55575637
952100,1950900,952200,1951000,100,6.5999,33.3438,7.9383531,952150,1950950,126.9582421,37.55665768
952100,1951200,952200,1951300,100,81.3385,6.6622,1.98046543,952150,1951250,126.9582225,37.55936164
952100,1949200,952200,1949300,100,92.0579,2.8353,2.44822108,952150,1949250,126.958353,37.54133526
952100,1949800,952200,1949900,100,25.1083,26.7363,7.9383531,952150,1949850,126.9583139,37.54674318
952100,1950100,952200,1950200,100,76.7043,8.3166,7.9383531,952150,1950150,126.9582943,37.54944714
952100,1950200,952200,1950300,100,72.9424,9.6596,7.9383531,952150,1950250,126.9582878,37.55034846
951900,1949600,952000,1949700,100,28.6944,25.4561,7.9383531,951950,1949650,126.956063,37.54493014
951900,1949700,952000,1949800,100,57.3028,15.2429,7.9383531,951950,1949750,126.9560564,37.54583145
951900,1949800,952000,1949900,100,18.763,29.0016,7.9383531,951950,1949850,126.9560499,37.54673277
951900,1948900,952000,1949000,100,11.9512,31.4334,2.44822108,951950,1948950,126.9561088,37.5386209
951900,1949000,952000,1949100,100,32.466,24.1096,2.44822108,951950,1949050,126.9561023,37.53952222
951900,1949100,952000,1949200,100,67.7852,11.5007,2.44822108,951950,1949150,126.9560957,37.54042354
951900,1948300,952000,1948400,100,78.1298,7.8077,2.44822108,951950,1948350,126.9561481,37.53321298
951900,1948600,952000,1948700,100,47.9563,18.5796,2.44822108,951950,1948650,126.9561284,37.53591694
951900,1948700,952000,1948800,100,90.6308,3.3448,2.44822108,951950,1948750,126.9561219,37.53681826
951900,1948800,952000,1948900,100,68.3565,11.2967,2.44822108,951950,1948850,126.9561153,37.53771958
951900,1947400,952000,1947500,100,57.6907,15.1044,2.44822108,951950,1947450,126.956207,37.52510108
951900,1947500,952000,1947600,100,90.3082,3.46,2.44822108,951950,1947550,126.9562004,37.5260024
951900,1947600,952000,1947700,100,7.9287,32.8695,2.44822108,951950,1947650,126.9561939,37.52690373
951900,1951600,952000,1951700,100,25.4211,26.6247,1.98046543,951950,1951650,126.9559319,37.56295649
951900,1956400,952000,1956500,100,28.1666,25.6445,3.97292459,951950,1956450,126.955617,37.60621951
951900,1956500,952000,1956600,100,30.3082,24.88,3.97292459,951950,1956550,126.9556104,37.60712082
951900,1950700,952000,1950800,100,89.2242,3.847,7.9383531,951950,1950750,126.9559909,37.55484464
951900,1951000,952000,1951100,100,98.5246,0.5267,1.98046543,951950,1951050,126.9559712,37.55754859
951900,1951100,952000,1951200,100,69.9956,10.7116,1.98046543,951950,1951150,126.9559647,37.55844991
951900,1951500,952000,1951600,100,27.2471,25.9728,1.98046543,951950,1951550,126.9559385,37.56205517
951900,1950300,952000,1950400,100,28.4853,25.5307,7.9383531,951950,1950350,126.9560171,37.55123937
951900,1950400,952000,1950500,100,19.0323,28.9055,7.9383531,951950,1950450,126.9560106,37.55214068
951900,1950500,952000,1950600,100,64.7433,12.5866,7.9383531,951950,1950550,126.956004,37.553042
951900,1950600,952000,1950700,100,75.5414,8.7317,7.9383531,951950,1950650,126.9559975,37.55394332
951900,1949900,952000,1950000,100,52.745,16.87,7.9383531,951950,1949950,126.9560433,37.54763409
951900,1950000,952000,1950100,100,30.6556,24.756,7.9383531,951950,1950050,126.9560368,37.54853541
951900,1950100,952000,1950200,100,66.5735,11.9333,7.9383531,951950,1950150,126.9560302,37.54943673
951900,1950200,952000,1950300,100,49.2453,18.1194,7.9383531,951950,1950250,126.9560237,37.55033805
952000,1944000,952100,1944100,100,65.6555,12.261,3.62810472,952050,1944050,126.9575605,37.49446125
952000,1945500,952100,1945600,100,85.1176,5.313,3.62810472,952050,1945550,126.9574626,37.50798114
952000,1947200,952100,1947300,100,77.2515,8.1212,2.44822108,952050,1947250,126.9573517,37.52330364
952000,1947300,952100,1947400,100,53.2955,16.6735,2.44822108,952050,1947350,126.9573452,37.52420497
952000,1942600,952100,1942700,100,93.6378,2.2713,12.02072052,952050,1942650,126.9576517,37.48184266
952000,1942800,952100,1942900,100,26.8346,26.12,12.02072052,952050,1942850,126.9576387,37.48364532
952000,1943200,952100,1943300,100,70.663,10.4733,12.02072052,952050,1943250,126.9576126,37.48725063
952000,1943700,952100,1943800,100,9.3136,32.375,12.02072052,952050,1943750,126.95758,37.49175727
951900,1957200,952000,1957300,100,41.8308,20.7664,3.97292459,951950,1957250,126.9555644,37.61342998
952000,1942400,952100,1942500,100,95.1171,1.7432,12.02072052,952050,1942450,126.9576647,37.48004
952000,1942500,952100,1942600,100,87.5168,4.4565,12.02072052,952050,1942550,126.9576582,37.48094133
951900,1956900,952000,1957000,100,0.3604,35.5713,3.97292459,951950,1956950,126.9555841,37.61072606
951900,1957100,952000,1957200,100,18.6129,29.0552,3.97292459,951950,1957150,126.955571,37.61252868
952000,1949000,952100,1949100,100,9.8856,32.1708,2.44822108,952050,1949050,126.9572341,37.53952743
952000,1949100,952100,1949200,100,4.5579,34.0728,2.44822108,952050,1949150,126.9572276,37.54042875
952000,1949200,952100,1949300,100,3.2446,34.5417,2.44822108,952050,1949250,126.9572211,37.54133007
952000,1949300,952100,1949400,100,47.0692,18.8963,2.44822108,952050,1949350,126.9572145,37.54223139
952000,1948600,952100,1948700,100,4.3917,34.1322,2.44822108,952050,1948650,126.9572603,37.53592215
952000,1948700,952100,1948800,100,92.8783,2.5424,2.44822108,952050,1948750,126.9572537,37.53682347
952000,1948800,952100,1948900,100,100,0,2.44822108,952050,1948850,126.9572472,37.53772479
952000,1948900,952100,1949000,100,74.0718,9.2564,2.44822108,952050,1948950,126.9572407,37.53862611
952000,1948300,952100,1948400,100,29.9467,25.009,2.44822108,952050,1948350,126.9572799,37.53321818
952000,1947400,952100,1947500,100,62.6121,13.3475,2.44822108,952050,1947450,126.9573386,37.52510629
952000,1947500,952100,1947600,100,16.3,29.8809,2.44822108,952050,1947550,126.9573321,37.52600761
951800,1942000,951900,1942100,100,95.6642,1.5479,12.02072052,951850,1942050,126.9554289,37.47642428
951800,1942300,951900,1942400,100,76.387,8.4298,12.02072052,951850,1942350,126.9554093,37.47912827
951800,1942800,951900,1942900,100,78.708,7.6012,12.02072052,951850,1942850,126.9553766,37.48363491
951800,1942900,951900,1943000,100,87.7433,4.3756,12.02072052,951850,1942950,126.95537,37.48453624
951700,1951800,951800,1951900,100,46.885,18.9621,1.98046543,951750,1951850,126.9536543,37.56474866
951700,1951900,951800,1952000,100,32.1134,24.2355,1.98046543,951750,1951950,126.9536477,37.56564998
951700,1952000,951800,1952100,100,57.5595,15.1513,1.98046543,951750,1952050,126.9536411,37.56655129
951700,1951200,951800,1951300,100,15.9581,30.003,1.98046543,951750,1951250,126.9536938,37.55934077
951700,1951500,951800,1951600,100,0.0043,35.6985,1.98046543,951750,1951550,126.953674,37.56204472
951700,1951600,951800,1951700,100,3.8305,34.3325,1.98046543,951750,1951650,126.9536674,37.56294603
951700,1951700,951800,1951800,100,73.3206,9.5245,1.98046543,951750,1951750,126.9536608,37.56384735
951700,1950600,951800,1950700,100,31.0349,24.6205,7.9383531,951750,1950650,126.9537332,37.55393287
951700,1950700,951800,1950800,100,38.4337,21.9792,7.9383531,951750,1950750,126.9537267,37.55483418
951700,1950800,951800,1950900,100,46.2086,19.2035,7.9383531,951750,1950850,126.9537201,37.5557355
951700,1951100,951800,1951200,100,27.9659,25.7162,1.98046543,951750,1951150,126.9537003,37.55843945
951800,1948400,951900,1948500,100,90.666,3.3322,2.44822108,951850,1948450,126.9550097,37.53410908
951800,1948500,951900,1948600,100,91.1061,3.1751,2.44822108,951850,1948550,126.9550032,37.5350104
951800,1948600,951900,1948700,100,77.6371,7.9836,2.44822108,951850,1948650,126.9549966,37.53591172
951800,1948900,951900,1949000,100,22.5498,27.6497,2.44822108,951850,1948950,126.9549769,37.53861568
951800,1946000,951900,1946100,100,66.1187,12.0956,3.62810472,951850,1946050,126.955167,37.51247735
951800,1947700,951900,1947800,100,33.2838,23.8177,2.44822108,951850,1947750,126.9550556,37.52779983
951800,1947800,951900,1947900,100,0.0041,35.6985,2.44822108,951850,1947850,126.9550491,37.52870115
951800,1947900,951900,1948000,100,26.7076,26.1654,2.44822108,951850,1947950,126.9550425,37.52960247
951800,1944300,951900,1944400,100,10.8146,31.8392,3.62810472,951850,1944350,126.9552784,37.49715482
951800,1944400,951900,1944500,100,65.5051,12.3147,3.62810472,951850,1944450,126.9552718,37.49805614
951800,1943000,951900,1943100,100,59.4966,14.4597,12.02072052,951850,1943050,126.9553635,37.48543757
951800,1944000,951900,1944100,100,13.3826,30.9224,3.62810472,951850,1944050,126.955298,37.49445084
951800,1944100,951900,1944200,100,61.5099,13.741,3.62810472,951850,1944150,126.9552915,37.49535217
951800,1950400,951900,1950500,100,85.5171,5.1704,7.9383531,951850,1950450,126.9548785,37.55213546
951800,1950500,951900,1950600,100,20.4897,28.3852,7.9383531,951850,1950550,126.9548719,37.55303678
951800,1950600,951900,1950700,100,4.0066,34.2696,7.9383531,951850,1950650,126.9548653,37.5539381
951800,1950700,951900,1950800,100,20.2001,28.4886,7.9383531,951850,1950750,126.9548588,37.55483942
951800,1949900,951900,1950000,100,61.0244,13.9143,7.9383531,951850,1949950,126.9549113,37.54762887
951800,1950000,951900,1950100,100,48.8652,18.2551,7.9383531,951850,1950050,126.9549047,37.54853019
951800,1950300,951900,1950400,100,8.32,32.7298,7.9383531,951850,1950350,126.954885,37.55123414
951800,1949500,951900,1949600,100,41.3507,20.9378,7.9383531,951850,1949550,126.9549375,37.5440236
951800,1949600,951900,1949700,100,58.788,14.7127,7.9383531,951850,1949650,126.954931,37.54492492
951800,1949700,951900,1949800,100,73.0789,9.6108,7.9383531,951850,1949750,126.9549244,37.54582623
951800,1949800,951900,1949900,100,50.6947,17.602,7.9383531,951850,1949850,126.9549179,37.54672755
951800,1949000,951900,1949100,100,70.0596,10.6887,2.44822108,951850,1949050,126.9549704,37.539517
951800,1949100,951900,1949200,100,18.7366,29.011,7.9383531,951850,1949150,126.9549638,37.54041832
951800,1949200,951900,1949300,100,38.7343,21.8719,7.9383531,951850,1949250,126.9549572,37.54131964
951900,1943600,952000,1943700,100,86.5459,4.8031,12.02072052,951950,1943650,126.9564554,37.49085074
951900,1944100,952000,1944200,100,11.8648,31.4643,3.62810472,951950,1944150,126.9564227,37.49535738
951900,1942100,952000,1942200,100,71.5558,10.1546,12.02072052,951950,1942150,126.9565533,37.47733081
951900,1942200,952000,1942300,100,95.4536,1.6231,12.02072052,951950,1942250,126.9565468,37.47823214
951900,1942900,952000,1943000,100,98.2396,0.6285,12.02072052,951950,1942950,126.9565011,37.48454145
951800,1957200,951900,1957300,100,6.7581,33.2874,3.97292459,951850,1957250,126.9544314,37.61342475
951800,1950800,951900,1950900,100,54.3115,16.3108,7.9383531,951850,1950850,126.9548522,37.55574073
951800,1951000,951900,1951100,100,91.2472,3.1247,1.98046543,951850,1951050,126.9548391,37.55754337
951800,1951500,951900,1951600,100,85.0561,5.335,1.98046543,951850,1951550,126.9548062,37.56204995
951800,1951800,951900,1951900,100,78.1609,7.7966,1.98046543,951850,1951850,126.9547865,37.5647539
951600,1950100,951700,1950200,100,86.6403,4.7694,7.9383531,951650,1950150,126.9526341,37.54942103
951600,1950600,951700,1950700,100,27.308,25.951,7.9383531,951650,1950650,126.9526011,37.55392762
951600,1950700,951700,1950800,100,32.849,23.9729,7.9383531,951650,1950750,126.9525945,37.55482894
951600,1949700,951700,1949800,100,44.131,19.9452,7.9383531,951650,1949750,126.9526604,37.54581576
951600,1949800,951700,1949900,100,40.0594,21.3988,7.9383531,951650,1949850,126.9526539,37.54671708
951600,1950000,951700,1950100,100,77.4118,8.064,7.9383531,951650,1950050,126.9526407,37.54851972
951600,1949200,951700,1949300,100,94.8438,1.8408,7.9383531,951650,1949250,126.9526934,37.54130917
951600,1949300,951700,1949400,100,12.8327,31.1187,7.9383531,951650,1949350,126.9526868,37.54221049
951600,1949600,951700,1949700,100,12.3072,31.3063,7.9383531,951650,1949650,126.952667,37.54491444
951600,1948800,951700,1948900,100,2.0565,34.9658,2.44822108,951650,1948850,126.9527197,37.53770389
951600,1949000,951700,1949100,100,2.5824,34.7781,7.9383531,951650,1949050,126.9527066,37.53950653
951600,1949100,951700,1949200,100,61.7159,13.6674,7.9383531,951650,1949150,126.9527,37.54040785
951700,1942300,951800,1942400,100,93.0404,2.4846,12.02072052,951750,1942350,126.9542783,37.47912305
951700,1942400,951800,1942500,100,93.1228,2.4552,12.02072052,951750,1942450,126.9542717,37.48002438
951700,1942500,951800,1942600,100,30.7334,24.7282,12.02072052,951750,1942550,126.9542652,37.4809257
951700,1942800,951800,1942900,100,95.6604,1.5492,12.02072052,951750,1942850,126.9542455,37.48362969
951600,1953500,951700,1953600,100,41.3165,20.95,1.98046543,951650,1953550,126.9524098,37.58006576
951700,1942100,951800,1942200,100,64.9618,12.5086,12.02072052,951750,1942150,126.9542914,37.47732039
951700,1942200,951800,1942300,100,88.3901,4.1447,12.02072052,951750,1942250,126.9542848,37.47822172
951600,1951700,951700,1951800,100,14.7597,30.4308,1.98046543,951650,1951750,126.9525286,37.5638421
951600,1952000,951700,1952100,100,60.8999,13.9587,1.98046543,951650,1952050,126.9525088,37.56654605
951600,1950800,951700,1950900,100,77.3274,8.0941,7.9383531,951650,1950850,126.9525879,37.55573026
951600,1950900,951700,1951000,100,99.2037,0.2843,7.9383531,951650,1950950,126.9525813,37.55663157
951600,1951100,951700,1951200,100,72.1206,9.9529,1.98046543,951650,1951150,126.9525682,37.55843421
951600,1951200,951700,1951300,100,17.6833,29.3871,1.98046543,951650,1951250,126.9525616,37.55933552
951700,1947700,951800,1947800,100,59.9099,14.3122,2.44822108,951750,1947750,126.9539239,37.5277946
951700,1947800,951800,1947900,100,91.7184,2.9565,2.44822108,951750,1947850,126.9539173,37.52869593
951700,1947900,951800,1948000,100,54.1502,16.3684,2.44822108,951750,1947950,126.9539108,37.52959725
951700,1948500,951800,1948600,100,55.2007,15.9934,2.44822108,951750,1948550,126.9538713,37.53500517
951700,1944600,951800,1944700,100,4.6827,34.0283,3.62810472,951750,1944650,126.9541275,37.49985357
951700,1944700,951800,1944800,100,31.1973,24.5626,3.62810472,951750,1944750,126.9541209,37.5007549
951700,1944800,951800,1944900,100,7.5518,33.004,3.62810472,951750,1944850,126.9541143,37.50165623
951700,1943900,951800,1944000,100,72.6769,9.7543,3.62810472,951750,1943950,126.9541734,37.49354429
951700,1942900,951800,1943000,100,98.7747,0.4374,12.02072052,951750,1942950,126.954239,37.48453102
951700,1943000,951800,1943100,100,64.771,12.5768,12.02072052,951750,1943050,126.9542324,37.48543235
951700,1943100,951800,1943200,100,45.5144,19.4514,12.02072052,951750,1943150,126.9542258,37.48633367
951700,1943200,951800,1943300,100,99.7016,0.1065,12.02072052,951750,1943250,126.9542193,37.487235
951700,1950200,951800,1950300,100,35.0586,23.1841,7.9383531,951750,1950250,126.9537595,37.55032759
951700,1950300,951800,1950400,100,70.7212,10.4525,7.9383531,951750,1950350,126.953753,37.55122891
951700,1950400,951800,1950500,100,4.8558,33.9665,7.9383531,951750,1950450,126.9537464,37.55213023
951700,1949600,951800,1949700,100,60.0359,14.2672,7.9383531,951750,1949650,126.953799,37.54491968
951700,1949700,951800,1949800,100,62.8439,13.2647,7.9383531,951750,1949750,126.9537924,37.545821
951700,1949800,951800,1949900,100,18.5089,29.0923,7.9383531,951750,1949850,126.9537859,37.54672232
951700,1949900,951800,1950000,100,2.5047,34.8058,7.9383531,951750,1949950,126.9537793,37.54762364
951700,1949200,951800,1949300,100,95.2935,1.6802,7.9383531,951750,1949250,126.9538253,37.54131441
951700,1949300,951800,1949400,100,8.279,32.7444,7.9383531,951750,1949350,126.9538187,37.54221573
951700,1949400,951800,1949500,100,10.5363,31.9385,7.9383531,951750,1949450,126.9538122,37.54311705
951700,1949500,951800,1949600,100,0.3952,35.5589,7.9383531,951750,1949550,126.9538056,37.54401837
951700,1948600,951800,1948700,100,44.732,19.7307,2.44822108,951750,1948650,126.9538648,37.53590649
951700,1948900,951800,1949000,100,12.3252,31.2999,2.44822108,951750,1948950,126.953845,37.53861045
951700,1949000,951800,1949100,100,17.8067,29.343,7.9383531,951750,1949050,126.9538385,37.53951177
951700,1949100,951800,1949200,100,58.9825,14.6432,7.9383531,951750,1949150,126.9538319,37.54041309
951500,1943200,951600,1943300,100,68.4908,11.2488,12.02072052,951550,1943250,126.9519571,37.48722453
951500,1943300,951600,1943400,100,3.6009,34.4145,12.02072052,951550,1943350,126.9519505,37.48812586
951500,1944100,951600,1944200,100,82.6054,6.2099,3.62810472,951550,1944150,126.9518978,37.49533647
951500,1944400,951600,1944500,100,60.4488,14.1198,3.62810472,951550,1944450,126.951878,37.49804045
951500,1942000,951600,1942100,100,53.0237,16.7705,12.02072052,951550,1942050,126.9520361,37.47640859
951500,1942400,951600,1942500,100,72.4191,9.8464,12.02072052,951550,1942450,126.9520097,37.48001391
951500,1942500,951600,1942600,100,92.7566,2.5859,12.02072052,951550,1942550,126.9520032,37.48091523
